gender,urban_rural,internet_access_hours,family_income_level,brain_rot_level,attention_span_minutes,academic_motivation,education_level,short_video_hours,social_media_hours
Male,Rural,5.086701883,Low,Low,48.02067461,4.458000508,Diploma,2.312764509,3.943229861
Male,Urban,7.111683332,High,Low,53.76341806,5.959796528,Graduate,2.664211486,4.752956376
Female,Urban,2.754731652,Middle,Low,52.54432087,5.407379555,Diploma,0.365951224,0.948334511
Female,Urban,6.428870966,Middle,Low,56.44483034,6.51498736,Graduate,1.060386907,2.71863086
Female,Rural,6.093930755,High,Low,50.30972034,3.646318257,School,1.659173825,3.24965985
Female,Urban,5.444869585,Middle,Low,54.2154384,4.197402942,Dropout,2.060678495,4.227702855
Male,Urban,5.30459807,Middle,Low,52.81697271,7.172499132,School,1.32613456,4.349477767
Female,Urban,6.585927629,Middle,Low,60,8.160429563,School,1.643324761,3.660956978
Male,Rural,5.296591654,High,Low,54.42824809,4.97366899,School,0.654197185,1.944265065
Male,Rural,4.763838849,Middle,Low,47.35923635,1.996516052,Diploma,0.835142203,2.0178701
Male,Rural,5.630750845,Middle,Low,40.44710653,1.654816833,Dropout,0.78953854,2.377652081
Male,Rural,6.88850255,Low,Moderate,45.84314897,3.682813798,Diploma,2.940588842,5.702377052
Female,Rural,7.085275393,Middle,Low,53.20283643,3.881560728,Postgraduate,1.340774769,3.535151321
Female,Urban,2.685972462,High,Low,54.98027501,4.354068411,School,0.813992196,2.32688862
Female,Rural,5.682494038,Low,Moderate,48.71427783,5.919708453,School,2.069002045,3.796176153
Female,Rural,4.714873838,Middle,Low,58.9173896,7.266377958,Diploma,1.007533018,2.771127368
Male,Urban,5.318058383,Low,Moderate,49.98296303,6.101600264,School,2.014671763,4.708633779
Male,Urban,2.294471349,Middle,Low,56.12994467,7.297260017,School,0.680132855,2.250933023
Male,Rural,3.286090489,Low,Low,57.21756162,3.739737394,Diploma,0.531980092,1.186577343
Male,Urban,5.407745943,High,Low,51.4722374,4.55859996,School,0.532607516,1.543404286
Female,Urban,4.995184018,High,Low,55.73082797,5.747495503,Diploma,2.038406072,4.220340886
Male,Rural,4.975496541,Middle,Low,60,7.527800026,Graduate,2.073211644,3.576700518
Male,Urban,6.379548578,Middle,Moderate,47.13068948,5.072490324,School,1.735068008,4.32884757
Male,Urban,4.763171093,Low,Low,50.49169287,2.154898421,School,1.53573905,3.714706668
Female,Urban,4.611420891,Middle,Low,60,7.192707441,Diploma,0.637186839,1.799433411
Male,Rural,4.258943238,Middle,Low,58.88086997,5.879906176,Graduate,0.907186682,2.364008295
Female,Urban,5.516320562,Middle,Low,44.28754665,2.025084657,Dropout,1.376130219,4.100616714
Male,Urban,4.951115302,Middle,Low,51.14543428,3.470753666,Dropout,1.473340395,3.224436235
Male,Rural,7.45238972,Low,Low,58.70060215,10,Graduate,1.942661875,4.586190779
Female,Rural,6.202058464,High,Low,54.52750285,5.977961483,Diploma,1.356824172,3.955180299
Female,Rural,3.789873554,Low,Low,56.9527215,7.42691562,Diploma,1.675361423,3.639415047
Female,Urban,4.058457899,High,Low,52.76961739,4.977795063,Graduate,1.041707553,2.332018524
Female,Urban,6.382745376,Low,Low,60,7.112842005,Graduate,2.053482704,3.431816095
Female,Urban,6.930893537,Middle,Moderate,50.78680258,5.017209043,School,2.655514523,4.543037276
Male,Urban,3.78664356,Low,Low,60,9.064480442,School,1.304061439,2.868982443
Male,Urban,7.865466353,Low,Low,54.38615926,7.35340018,Graduate,1.29940483,4.147794167
Female,Rural,5.017819258,Middle,Low,58.20152614,4.010787247,School,0.970187718,3.217513776
Female,Rural,5.614159842,Middle,Low,38.90340228,3.101430507,Dropout,1.572800902,4.405860954
Male,Rural,3.373225322,Low,Low,58.55623756,7.059563631,School,0.991253538,2.283606509
Female,Urban,4.311574897,High,Low,52.68795443,3.092916183,School,0.96641983,2.982043579
Male,Rural,2.460908865,Low,Low,60,7.952137169,Graduate,0.795634822,1.546415823
Male,Urban,4.564211328,Low,Low,60,8.2852631,Graduate,1.373543873,2.50432423
Female,Rural,5.794638348,Middle,Low,54.82075472,5.100279579,Postgraduate,1.923261908,3.682523755
Male,Urban,6.728540685,Middle,Low,56.28427493,7.41890712,School,1.982715786,3.604913418
Female,Urban,4.734430385,Low,Low,51.37798974,6.180620422,Graduate,1.771310211,3.618901816
Male,Urban,5.818088635,Low,Low,55.15738602,4.309434211,School,1.517290691,3.023759521
Male,Rural,3.528508395,Low,Low,52.08775129,3.487459756,Dropout,1.67591964,3.720270308
Male,Urban,3.43898851,High,Low,60,7.882055989,School,1.138913097,3.380596341
Female,Rural,5.496815505,Middle,Low,60,6.039953967,Diploma,1.155612982,2.619773562
Male,Rural,3.125849573,High,Low,51.9625664,5.534636464,Dropout,0.9675829,2.428375808
Female,Urban,5.431308637,Middle,Low,57.46472614,4.892753703,Graduate,0.628687093,1.392247887
Male,Urban,7.473328176,Middle,Low,59.49666497,5.95486029,School,1.417471829,4.24438186
Male,Urban,6.277217612,Middle,Low,56.04362743,6.766736213,School,1.375869292,4.257784818
Female,Urban,5.671856934,High,Low,60,5.311130801,School,1.679951106,3.983163748
Female,Urban,6.10759996,Low,Low,57.048802,6.806347029,School,2.001605426,4.874950458
Female,Urban,4.033155895,Middle,Low,50.44219762,3.638884148,Dropout,1.295610108,3.888372812
Male,Rural,3.462044594,High,Low,54.37859056,6.408158497,Graduate,1.322107645,2.615845762
Female,Urban,4.763323425,Middle,Low,47.25087799,4.922678747,Diploma,1.961896036,3.981190219
Male,Rural,5.881310689,Low,Low,58.62833435,7.678533728,Graduate,0.959032036,2.898852404
Female,Rural,2.785082697,Low,Low,57.35186,8.338226973,Graduate,0.770017046,1.619996823
Other,Rural,5.384016835,Low,Low,52.83253005,5.166596944,School,1.520388361,4.884979867
Male,Urban,6.255723245,Middle,Moderate,48.53576335,6.221098411,Graduate,3.055082657,5.223758043
Male,Rural,3.752293058,Middle,Low,56.07628835,4.999606987,School,0.61122634,1.339791743
Male,Urban,8.56482732,Middle,Moderate,41.46733234,4.915305347,Dropout,4.452017566,7.621810012
Female,Rural,3.377340876,Middle,Low,55.23418202,5.596795172,Postgraduate,0.942373135,3.056125474
Female,Rural,3.012968207,Low,Low,54.47341124,3.318512085,School,1.805159816,3.299738835
Male,Urban,4.096303615,Middle,Low,42.15587824,2.515092046,Dropout,1.937134545,3.396828868
Male,Rural,3.794106638,Middle,,60,6.269296791,Diploma,1.46021776,2.513056587
Male,Urban,5.617478147,Middle,Moderate,49.33695539,4.779356486,School,2.479162712,4.379266469
Male,Rural,5.898140628,High,Low,54.91652239,6.086001349,School,2.282800754,4.60674619
Male,Urban,5.181147462,High,Low,58.69253516,6.048848871,Diploma,1.445105867,3.028040433
Male,Rural,4.951477363,Middle,Low,51.19194351,6.828495577,Diploma,1.378999426,2.677919865
Male,Rural,1.874067713,Low,Low,56.37016348,5.972256804,School,0.608591971,1.600427321
Male,Urban,4.629364333,Middle,Low,57.19068132,4.634520103,School,1.494848182,2.847350987
Male,Urban,5.581969991,High,Moderate,49.08857648,5.810714267,Graduate,2.062209089,4.311617179
Other,Rural,6.049206626,Low,Low,48.12799712,6.036107496,School,2.775140104,5.770897115
Male,Urban,6.100018269,Middle,Low,49.23733055,2.217547025,School,1.799702938,3.876595822
Male,Urban,3.961344039,Middle,Low,60,7.048069643,Graduate,0.624166326,1.050900924
Male,Urban,4.211430682,Middle,Low,58.32165565,5.975290831,Dropout,1.775220416,3.370615352
Male,Urban,2.653374426,Low,Low,52.22500938,4.698973969,School,0.741738537,1.662533489
Male,Urban,5.504637013,High,Moderate,48.71066499,7.36650999,Diploma,2.128176637,5.333571586
Male,Urban,5.333387393,High,Low,60,5.911009681,Graduate,0.60799647,1.627919664
Male,Rural,4.230471644,Middle,Low,51.01502509,5.712020787,Diploma,0.895303099,2.394865104
Male,Rural,2.713023036,Middle,Low,60,5.248533292,Diploma,0.839549912,1.470533281
Male,Rural,9.006180757,Middle,Moderate,42.98793424,5.299601938,Graduate,2.776275542,5.781473709
Male,Rural,4.415200586,Low,Low,57.54693958,6.472564667,Diploma,1.366082017,3.579832411
Female,Urban,7.078749855,Middle,Low,60,7.333594412,Graduate,1.878691599,4.495752198
Male,Urban,4.598035799,Middle,Low,52.31904386,5.442787456,School,1.711843429,2.952054494
Female,Urban,4.809685294,High,Moderate,46.97623797,3.170971265,Dropout,3.189076425,5.401891523
Male,Rural,5.918129976,High,Low,51.02452121,4.273588414,Diploma,1.172228248,2.669481239
Male,Rural,5.930860048,Low,Moderate,50.00779758,6.572052529,Dropout,2.899293089,5.344966094
Female,Rural,7.120665642,Middle,Low,60,6.568643212,School,2.448710693,4.837962648
Female,Rural,3.777822579,Middle,Low,59.3918917,5.938688298,School,1.089556505,3.498738965
Female,Urban,4.57595973,Middle,Low,52.40664121,5.292596768,School,0.83013973,1.965817893
Male,Urban,6.395294082,Low,Low,52.52433247,4.595506989,Dropout,1.850440207,4.639305023
Male,Rural,4.517764399,Low,Low,53.19638725,1.023218068,Dropout,0.655062351,2.112022093
Male,Urban,4.802066088,Middle,Low,54.68758115,5.748635965,Diploma,1.933072569,3.527002549
Male,Rural,3.513275162,Low,Low,52.02128609,5.064554622,Dropout,1.867008559,4.026775519
Male,Rural,5.126683136,High,Low,60,6.056749002,School,1.44006459,4.522110056
Male,Rural,4.395836073,Middle,Low,58.81771988,7.423921629,Graduate,1.229129358,2.79524783
Female,Rural,5.273123333,Low,Low,48.02496961,4.458095714,Diploma,1.803883618,4.20137988
Male,Rural,6.543068492,Middle,Low,55.72027613,4.081498419,Diploma,1.54829589,4.650340338
Female,Rural,5.633365091,Low,Low,60,7.183677335,Graduate,0.822939271,2.424378218
Male,Urban,7.108911676,High,Moderate,56.27376585,4.8148798,Diploma,2.435166799,4.12222598
Female,Rural,3.966225795,Low,Low,60,8.981344041,Graduate,1.245716854,3.752147766
Male,Urban,5.236155299,Middle,Moderate,47.21565242,6.214478628,School,2.085018913,4.011631386
Male,Rural,1.756843357,Low,Low,55.33001851,4.599595709,Dropout,0.470900193,0.826686824
Other,Rural,5.110516525,Middle,Low,49.45623302,4.561434402,School,1.62681859,3.375829361
Female,Urban,3.94605095,Middle,Low,57.90753225,6.526944826,Graduate,1.277214679,2.723521677
Male,Urban,5.121943371,Low,Low,57.50607729,6.723947992,Graduate,1.266783701,3.36157897
Female,Urban,4.511392295,Middle,Low,48.62577966,3.623632883,Diploma,1.2950278,3.925418698
Female,Urban,1.675935694,Middle,Low,52.05193413,5.268588004,School,0.60115661,1.262352438
Female,Rural,1.558572073,Middle,Low,60,7.90879076,Graduate,0.671917266,1.133295711
Male,Rural,2.397037625,Middle,Low,56.52927267,7.275535076,Graduate,1.075494331,2.190864075
Male,Rural,4.127913607,Low,Low,54.71584546,3.78966691,Diploma,0.836006225,2.267354553
Female,Rural,6.824482722,Middle,Moderate,49.57983327,6.700184275,Graduate,1.94758873,4.187843082
Male,Urban,5.715280821,Middle,Low,51.79232993,5.392841694,Postgraduate,2.707421756,4.534253678
Female,Rural,5.733514146,Middle,Low,53.05914747,6.490062883,Graduate,2.016510119,4.699455156
Female,Urban,4.40192103,Middle,Low,51.08252063,6.431153104,Graduate,1.331422772,2.865380476
Female,Urban,3.76913485,Middle,Low,52.69304547,5.719080098,School,1.573631562,4.010961672
Female,Rural,2.736346528,Low,Low,55.8798936,5.766396562,Diploma,1.659408627,3.448440307
Female,Urban,4.955509803,Low,Low,41.83525674,1.463333632,School,0.915998797,3.008987733
Female,Urban,6.561295471,High,Low,53.5744322,5.649016369,School,1.402795946,3.56531916
Female,Urban,4.191738758,Middle,Low,59.59733397,6.963486718,School,1.09623977,2.992601073
Female,Urban,3.82068239,Low,Low,54.7593836,3.775215838,Dropout,0.912451968,2.6331397
Male,Rural,2.583616398,High,Low,40.66826169,1.278614911,School,0.964183209,2.265192906
Female,Rural,3.633458916,Low,Low,49.50842707,4.781173457,Dropout,1.169219881,2.086599823
Male,Urban,5.67074298,Middle,Low,49.30205377,3.789991377,Dropout,1.387953019,2.487081986
Female,Rural,3.426255853,Middle,Low,54.27717466,4.963909701,Graduate,1.157197558,3.120894411
Female,Rural,4.637127439,High,Low,54.84817672,5.989278786,School,1.775009814,5.290803596
Female,Urban,6.142630094,Middle,Low,49.85649837,5.370074561,Diploma,0.922046431,2.937713982
Female,Rural,1.227617683,Low,Low,48.93524804,1.857540692,Dropout,0.496558797,0.992753785
Male,Urban,2.9268403,Low,Low,54.72524949,4.093971559,Dropout,1.164850184,2.727423175
Female,Rural,4.483921119,High,Low,53.65194865,5.04443762,Graduate,0.789873561,2.112987754
Female,Rural,3.318323076,Low,Low,52.75824954,6.241253888,Postgraduate,1.131832253,1.892615773
Male,Rural,4.449684453,Middle,Low,56.51569819,5.889773653,Graduate,1.296943828,2.40752578
Male,Urban,4.028445416,Low,Low,51.06515746,6.688503737,Diploma,1.378761204,3.179892992
Male,Urban,3.56811042,Low,Low,57.0550218,3.445082034,Dropout,0.880880269,2.421223416
Female,Urban,5.50388898,High,Low,58.18377456,9.168027669,PhD,1.023688171,3.045427277
Male,Urban,4.981974445,Middle,Low,57.36369187,4.705699741,Diploma,1.709869367,3.715900299
Male,Urban,6.05162971,Middle,Low,49.73715865,4.495235488,Dropout,1.790346147,4.466292317
Male,Rural,2.912191929,Low,Low,47.74001973,3.27613001,School,1.808357591,3.195987388
Male,Rural,2.698772821,Low,Low,52.26416429,1.692568194,Dropout,0.587320218,1.847653326
Male,Rural,6.661839788,Low,Moderate,46.25810539,3.75421879,School,2.573544807,4.584233872
Male,Urban,5.762862356,High,Low,60,8.539788191,Postgraduate,0.97429252,2.211784899
Male,Urban,1.400204962,Middle,Low,46.74527379,1.860661856,Dropout,1.266368017,2.221928637
Female,Rural,5.027913912,High,Low,55.42023741,6.804522286,Diploma,1.697306101,3.917005029
Male,Urban,6.739552955,High,Moderate,50.08378598,7.079946432,Graduate,3.767523701,6.312423951
Male,Rural,4.516962417,Low,Low,52.61495057,3.929010875,Diploma,1.509311584,2.937482297
Male,Urban,6.48880113,High,Low,60,5.894317907,Dropout,1.491806393,3.747734697
Female,Rural,5.716422103,Middle,Moderate,47.97296442,2.9939702,School,2.27247105,4.386003896
Female,Rural,7.190410561,Middle,Moderate,37.48755112,1,School,2.557799252,5.114924102
Male,Urban,4.477923141,Middle,Low,50.47160741,4.377574565,School,1.706117305,2.973511791
Male,Urban,6.720204615,High,Low,57.05923312,2.154156195,Dropout,1.96389864,3.526260794
Male,Rural,3.091291582,Low,Low,58.99844067,6.975081422,Diploma,0.704207086,2.197506169
Male,Rural,4.579879784,High,Moderate,49.90165891,8.082981195,Postgraduate,1.101938362,2.522565707
Female,Rural,2.646920808,Middle,Low,59.43181518,7.235260073,School,1.18915987,2.45369079
Male,Urban,4.268652425,Low,Low,59.86218677,7.24944985,Graduate,0.754491185,1.908926148
Male,Urban,4.963534452,High,Low,55.39708249,5.233918279,Graduate,1.337984456,2.914548491
Male,Rural,7.530186028,Middle,Low,54.43460792,5.560787339,School,1.666414156,3.769585981
Male,Urban,5.536787797,Low,Low,48.95226624,5.765028146,Graduate,1.738459276,3.664430474
Male,Urban,3.833471974,Middle,Low,54.66753862,6.796873609,Diploma,0.920660044,2.013169578
Female,Rural,5.858108806,Middle,Low,60,5.989828464,School,1.258560961,3.147939196
Female,Urban,8.066004112,Low,Low,56.58752484,9.467657167,Diploma,2.015176262,4.004266316
Female,Urban,6.000443779,High,Moderate,56.33784423,7.143540407,Diploma,1.668439013,5.047103374
Female,Urban,5.497269546,Middle,Low,60,8.986544609,Postgraduate,1.065128702,2.369465395
Male,Urban,2.833528306,Middle,Low,53.44464609,3.919944137,Dropout,0.643402205,1.65010137
Female,Rural,4.074953372,Low,Low,56.36945206,5.3033052,Dropout,0.953761048,1.780914551
Female,Rural,6.745663926,High,Low,42.69941574,2.514603469,School,1.835040807,5.144513305
Female,Rural,3.872076946,Middle,Low,53.85548726,4.238889142,School,0.736848479,1.715311752
Female,Urban,6.459724972,High,Low,49.13542499,5.316618134,School,1.929582134,4.040164681
Male,Urban,7.165631291,High,Low,54.13588762,5.311361521,Graduate,2.723129625,4.665286996
Female,Urban,3.430131767,High,Low,54.57731363,5.989297255,Graduate,1.766912055,3.007957018
Female,Urban,5.33620237,Middle,Low,59.73011192,7.547685233,School,2.332524484,5.924458763
Male,Urban,3.717431667,Middle,Low,46.57130541,4.213736465,School,1.410975893,3.152609332
Male,Urban,4.904688606,Middle,Low,54.74840354,4.826394527,Graduate,0.642654486,1.480040458
Female,Rural,6.291998811,High,Low,60,7.061740826,Postgraduate,1.847984855,3.722981161
Female,Urban,5.562825765,Low,Low,60,8.522591408,Diploma,0.825988298,1.885560274
Female,Urban,4.707905651,Low,Low,60,4.599138933,School,0.717515699,1.5279359
Male,Urban,6.832847124,Middle,Low,45.57076426,1.500469048,Dropout,1.608457812,3.519754754
Female,Urban,3.547025081,Middle,Low,54.2938508,7.557609077,Postgraduate,1.332896075,2.981534775
Female,Urban,6.104168441,Middle,Low,54.17566769,6.854744266,Graduate,1.859964981,3.875147524
Male,Rural,5.602383513,High,Low,59.22934181,7.868267141,Postgraduate,1.284234571,3.320696509
Female,Rural,6.160716017,Middle,Low,55.70303156,7.358782863,PhD,1.538829759,3.993255444
Female,Urban,2.790141272,Low,Low,59.6257307,6.208125771,Diploma,1.090223673,2.263159733
Female,Urban,5.801505432,Middle,Low,54.2143983,5.770600749,Diploma,1.58216715,3.721986632
Male,Rural,2.29665835,Middle,Low,56.20644923,4.773757396,School,1.394337559,2.727243438
Female,Rural,5.261293799,Low,Low,46.00401436,1.61517142,School,1.890284876,5.529524866
Male,Rural,3.297574136,Low,Low,55.60610141,9.117409566,School,1.390261721,3.019589507
Female,Urban,4.054569499,Middle,Low,45.83365301,1.81893929,Dropout,1.035283807,3.267595398
Female,Rural,7.100286372,High,Low,57.97136529,6.513654358,Postgraduate,2.306533043,4.149489181
Male,Urban,4.43070052,High,Low,51.02262268,4.326492204,School,1.697002627,4.128722136
Male,Urban,3.335903805,Low,Low,45.89854382,3.605882798,Diploma,1.580213361,3.032462217
Male,Urban,4.42720219,Low,Moderate,45.73032195,2.324903936,School,1.290685036,4.158060533
Male,Rural,5.735300209,Low,Low,59.59596378,4.802228818,School,1.242747414,3.14869195
Female,Urban,3.256090478,Middle,Low,49.02273546,3.452157828,School,0.545707958,1.357779803
Male,Urban,4.050403982,Low,Low,60,7.60522549,School,1.660294238,3.225434197
Female,Rural,3.566060106,High,Low,50.45032377,4.172764826,School,2.112417028,3.614248652
Male,Urban,5.498223418,Middle,Low,45.72455548,4.652045808,School,2.086866646,4.664933041
Female,Urban,6.873468719,Middle,Moderate,53.61014761,6.825300895,Diploma,3.162476879,5.664094326
Male,Urban,5.570935772,High,Low,60,7.032153601,Postgraduate,1.497108838,3.671629197
Male,Rural,6.667068313,Low,Moderate,47.85369247,4.110876541,School,1.988902757,4.082494385
Female,Rural,5.565672998,High,Low,54.08387031,6.636610805,Diploma,2.575566192,4.566953016
Male,Urban,4.615572389,Low,Moderate,55.59278942,5.418154569,School,2.135454382,5.680689203
Male,Urban,4.938920974,Low,Low,60,5.937536363,Graduate,1.512838093,3.54471944
Male,Urban,7.763036424,Middle,Low,46.42770876,2.264062534,Graduate,2.075418634,3.954425725
Female,Rural,3.633886403,Low,Low,55.09829734,5.984279604,Dropout,1.97264448,3.360466021
Female,Urban,3.957891855,Middle,Low,54.1920417,5.678111365,Dropout,1.295813543,3.421702085
Female,Rural,3.394523623,Low,Low,60,8.844025558,Graduate,0.706071322,1.611224382
Male,Urban,4.486579767,Middle,Low,60,5.939378255,School,1.985820247,4.175053492
Female,Urban,1.471928448,Middle,Low,49.84407914,1.825790845,Dropout,0.58677904,1.508585244
Female,Urban,4.430146755,High,Low,55.44602813,5.771165222,School,2.165040305,4.192065482
Female,Urban,3.876287973,Low,Low,53.36779986,5.574619343,Dropout,1.124558011,2.716553971
